| ticker  | month  |        avg_vol        |
| BA      | 5      | 0.02241130941456605   |
| BA      | 6      | 0.02411489666127356   |
| BA      | 7      | 0.021174605271836917  |
| BA      | 8      | 0.01950677497055043   |
| BA      | 9      | 0.017381337631289212  |
| BA      | 10     | 0.017812404320779955  |
| BA      | 11     | 0.021201735392837723  |
| BA      | 12     | 0.02040176042414114   |
| BAC     | 1      | 0.014209056945506494  |
| BAC     | 2      | 0.015224114458277463  |
| BAC     | 3      | 0.021848776904576993  |
| BAC     | 4      | 0.02377537761367198   |
| BAC     | 5      | 0.017296267454623673  |
| BAC     | 6      | 0.018026758463728934  |
| BAC     | 7      | 0.01713139981076199   |
| BAC     | 8      | 0.01528616863483108   |
| BAC     | 9      | 0.013248281984363857  |
| BAC     | 10     | 0.015299006145381216  |
| BAC     | 11     | 0.017313963022642258  |
| BAC     | 12     | 0.015671533512612672  |
| BMY     | 1      | 0.01574441853794631   |
| BMY     | 2      | 0.015934831485548157  |
| BMY     | 3      | 0.014657720348920645  |
| BMY     | 4      | 0.014625576622780601  |
| BMY     | 5      | 0.014708477052182253  |
| BMY     | 6      | 0.012991103581169686  |
| BMY     | 7      | 0.01315437026846205   |
| BMY     | 8      | 0.01728945814190348   |
| BMY     | 9      | 0.01182867413489312   |
| BMY     | 10     | 0.013945659480398128  |
| BMY     | 11     | 0.017763151496709137  |
| BMY     | 12     | 0.014179352184469671  |
| CAT     | 1      | 0.015653277651543437  |
| CAT     | 2      | 0.018796201583604417  |
| CAT     | 3      | 0.021507230418521428  |
| CAT     | 4      | 0.02244356144374493   |
| CAT     | 5      | 0.02011930953975917   |
| CAT     | 6      | 0.016721220784596463  |
| CAT     | 7      | 0.015838986358342806  |
| CAT     | 8      | 0.017243495096692367  |
| CAT     | 9      | 0.014675278996995927  |
| CAT     | 10     | 0.016231634288212653  |
| CAT     | 11     | 0.02176365527633957   |
| CAT     | 12     | 0.015488637895548225  |
| CCI     | 1      | 0.013782051220995722  |
| CCI     | 2      | 0.01644138803213299   |
| CCI     | 3      | 0.01867799826464904   |
| CCI     | 4      | 0.018630941114242804  |
| CCI     | 5      | 0.014799674961362039  |
| CCI     | 6      | 0.013559203694696655  |
| CCI     | 7      | 0.013215615913536035  |
| CCI     | 8      | 0.012458329479630608  |
| CCI     | 9      | 0.011887681039223618  |
| CCI     | 10     | 0.013997708262273336  |
| CCI     | 11     | 0.01651066795825404   |
| CCI     | 12     | 0.013456444349301233  |
| CDNS    | 1      | 0.016383973234942818  |
| CDNS    | 2      | 0.023226345195046787  |
| CDNS    | 3      | 0.024127994732911974  |
| CDNS    | 4      | 0.0234450096261965    |
| CDNS    | 5      | 0.02158417238354157   |
| CDNS    | 6      | 0.01820167518026626   |
| CDNS    | 7      | 0.015162605083320497  |
| CDNS    | 8      | 0.01695925863160682   |
| ticker  | month  |        avg_vol        |
| CDNS    | 9      | 0.016487079104837942  |
| CDNS    | 10     | 0.017935701454226977  |
| CDNS    | 11     | 0.020375958831422167  |
| CDNS    | 12     | 0.01917729236090438   |
| COP     | 1      | 0.017481465832341784  |
| COP     | 2      | 0.01915641814644241   |
| COP     | 3      | 0.025496783828901692  |
| COP     | 4      | 0.02792017891981679   |
| COP     | 5      | 0.021461907200627097  |
| COP     | 6      | 0.02068110869601254   |
| COP     | 7      | 0.021459435389439504  |
| COP     | 8      | 0.016745048898147506  |
| COP     | 9      | 0.017620010766010427  |
| COP     | 10     | 0.0206277996737922    |
| COP     | 11     | 0.021414240562737406  |
| COP     | 12     | 0.020152069102387888  |
| COST    | 1      | 0.012519880711380639  |
| COST    | 2      | 0.011935923305393371  |
| COST    | 3      | 0.016269380525167042  |
| COST    | 4      | 0.014400555918163072  |
| COST    | 5      | 0.012724524373363197  |
| COST    | 6      | 0.012499982055248413  |
| COST    | 7      | 0.010300058694902255  |
| COST    | 8      | 0.010474371912663994  |
| COST    | 9      | 0.011873368607088876  |
| COST    | 10     | 0.012449516940213888  |
| COST    | 11     | 0.012012141309356945  |
| COST    | 12     | 0.013548917279760311  |
| CSCO    | 1      | 0.010496877216517929  |
| CSCO    | 2      | 0.015021080916581026  |
| CSCO    | 3      | 0.017091687588388298  |
| CSCO    | 4      | 0.017672254392464518  |
| CSCO    | 5      | 0.016526942378537652  |
| CSCO    | 6      | 0.015544739283755531  |
| CSCO    | 7      | 0.011455039295559492  |
| CSCO    | 8      | 0.013809641295742392  |
| CSCO    | 9      | 0.012695573959085897  |
| CSCO    | 10     | 0.011659210878065656  |
| CSCO    | 11     | 0.01510674422527364   |
| CSCO    | 12     | 0.014143774111254889  |
| CTAS    | 1      | 0.014483005174864798  |
| CTAS    | 2      | 0.011664911569293043  |
| CTAS    | 3      | 0.01760458657690445   |
| CTAS    | 4      | 0.020809923415374524  |
| CTAS    | 5      | 0.015012349078316457  |
| CTAS    | 6      | 0.013410474299838026  |
| CTAS    | 7      | 0.014170057442369507  |
| CTAS    | 8      | 0.013221134693723331  |
| CTAS    | 9      | 0.011797310603936713  |
| CTAS    | 10     | 0.014199458872478287  |
| CTAS    | 11     | 0.012918158874839865  |
| CTAS    | 12     | 0.013937069923952047  |
| CVX     | 1      | 0.013024984447480322  |
| CVX     | 2      | 0.01551307546413175   |
| CVX     | 3      | 0.019002714098246772  |
| CVX     | 4      | 0.02187646909314259   |
| CVX     | 5      | 0.016703167829829477  |
| CVX     | 6      | 0.015464788657226886  |
| CVX     | 7      | 0.014424947990023229  |
| CVX     | 8      | 0.014217398778046215  |
| CVX     | 9      | 0.01226422165548646   |
| CVX     | 10     | 0.013903240880175097  |
| CVX     | 11     | 0.01573414519142248   |
| CVX     | 12     | 0.013762374416657844  |
| D       | 1      | 0.011428837843999591  |
| D       | 2      | 0.012495578886135667  |
| D       | 3      | 0.018101434842172495  |
| D       | 4      | 0.01673370994610099   |
| D       | 5      | 0.012361642808771023  |
| D       | 6      | 0.011230566245428994  |
| D       | 7      | 0.012518179015115241  |
| D       | 8      | 0.010454532758734932  |
| D       | 9      | 0.010064869452576349  |
| D       | 10     | 0.012268167268261989  |
| D       | 11     | 0.01364209718356315   |
| D       | 12     | 0.012370467110628386  |
| DHR     | 1      | 0.013201660544221453  |
| DHR     | 2      | 0.01721792461143825   |
| DHR     | 3      | 0.016720306799076972  |
| DHR     | 4      | 0.018285922738025567  |
| DHR     | 5      | 0.016138584327881428  |
| DHR     | 6      | 0.013703803692921575  |
| DHR     | 7      | 0.02171081568930827   |
| DHR     | 8      | 0.013188501622386732  |
| DHR     | 9      | 0.01224675000005901   |
| DHR     | 10     | 0.014761701879618064  |
| DHR     | 11     | 0.015946740194347893  |
| DHR     | 12     | 0.01307232863746207   |
| DIS     | 1      | 0.013704572265838506  |
| DIS     | 2      | 0.016860827022781102  |
| DIS     | 3      | 0.018437673710331823  |
| DIS     | 4      | 0.01981546947363158   |
| DIS     | 5      | 0.019606149447497476  |
| DIS     | 6      | 0.01450481476036552   |
| DIS     | 7      | 0.01228629484167427   |
| DIS     | 8      | 0.01496759598138277   |
| DIS     | 9      | 0.011916593181280466  |
| DIS     | 10     | 0.012895166116626347  |
| DIS     | 11     | 0.018018400435290356  |
| DIS     | 12     | 0.017242732310686723  |
| ticker  | month  |        avg_vol        |
| DLR     | 1      | 0.015401847834238033  |
| DLR     | 2      | 0.017157813449943587  |
| DLR     | 3      | 0.020428631470764874  |
| DLR     | 4      | 0.01922816398691085   |
| DLR     | 5      | 0.016719534115485858  |
| DLR     | 6      | 0.014286294110548116  |
| DLR     | 7      | 0.013297019154192893  |
| DLR     | 8      | 0.01445641991705318   |
| DLR     | 9      | 0.014090181844191956  |
| DLR     | 10     | 0.015346827120078272  |
| DLR     | 11     | 0.019220452391984534  |
| DLR     | 12     | 0.016190390633328465  |
| DUK     | 1      | 0.008822656618300556  |
| DUK     | 2      | 0.010491168740748666  |
| DUK     | 3      | 0.014641620808470344  |
| DUK     | 4      | 0.014073613342787627  |
| DUK     | 5      | 0.010838350512125176  |
| DUK     | 6      | 0.010553210473248873  |
| DUK     | 7      | 0.010417323722840106  |
| DUK     | 8      | 0.009437222480413487  |
| DUK     | 9      | 0.009355556046549569  |
| DUK     | 10     | 0.011833550655894205  |
| DUK     | 11     | 0.011004936096939156  |
| DUK     | 12     | 0.010496552444541445  |
| F       | 1      | 0.020581708647552502  |
| F       | 2      | 0.023144468603675097  |
| F       | 3      | 0.023689475653864374  |
| F       | 4      | 0.025471930645830452  |
| F       | 5      | 0.02342589321233239   |
| F       | 6      | 0.02252948253115695   |
| F       | 7      | 0.01899166217307551   |
| F       | 8      | 0.020851226055073935  |
| F       | 9      | 0.015405822962504314  |
| F       | 10     | 0.018819419159420057  |
| F       | 11     | 0.02299454822281733   |
| F       | 12     | 0.018160019023107883  |
| FTNT    | 1      | 0.019105156423714437  |
| FTNT    | 2      | 0.022650641617500432  |
| FTNT    | 3      | 0.025857068002450297  |
| FTNT    | 4      | 0.02476388159454943   |
| FTNT    | 5      | 0.027024469969613017  |
| FTNT    | 6      | 0.02042964010562112   |
| FTNT    | 7      | 0.019316647662196033  |
| FTNT    | 8      | 0.03411770631572206   |
| FTNT    | 9      | 0.018230078623174124  |
| FTNT    | 10     | 0.01808044102263233   |
| FTNT    | 11     | 0.02716276821789794   |
| FTNT    | 12     | 0.021099543789335876  |
| GE      | 1      | 0.018692000301883654  |
| GE      | 2      | 0.020724278892838517  |
| GE      | 3      | 0.024244259139787002  |
| GE      | 4      | 0.026143898229404498  |
| GE      | 5      | 0.02170066235452127   |
| GE      | 6      | 0.02043665766278719   |
| GE      | 7      | 0.018736659188053135  |
| GE      | 8      | 0.017422777782643954  |
| GE      | 9      | 0.017847885049220268  |
| GE      | 10     | 0.019102473799742982  |
| GE      | 11     | 0.021159470559937475  |
| GE      | 12     | 0.01799192517379857   |
| GM      | 1      | 0.020648287429829604  |
| GM      | 2      | 0.022481033232854365  |
| GM      | 3      | 0.024217151074696852  |
| GM      | 4      | 0.025548799823442377  |
| GM      | 5      | 0.02075081666138768   |
| GM      | 6      | 0.022219477257014262  |
| GM      | 7      | 0.018056014357547705  |
| GM      | 8      | 0.019715486627226355  |
| GM      | 9      | 0.017029391732139694  |
| GM      | 10     | 0.020047095204495685  |
| GM      | 11     | 0.022253996651510895  |
| GM      | 12     | 0.020392764906435396  |
| GOOG    | 1      | 0.013901732838339778  |
| GOOG    | 2      | 0.02006515696327197   |
| GOOG    | 3      | 0.019221349190132218  |
| GOOG    | 4      | 0.019992401179363864  |
| GOOG    | 5      | 0.020325589250281325  |
| GOOG    | 6      | 0.01480915616929223   |
| GOOG    | 7      | 0.015132258854359563  |
| GOOG    | 8      | 0.015171065038276723  |
| GOOG    | 9      | 0.014391165861035254  |
| GOOG    | 10     | 0.014577294243283707  |
| GOOG    | 11     | 0.019233654446706917  |
| GOOG    | 12     | 0.015687700711895673  |
| GOOGL   | 1      | 0.01398012229386578   |
| GOOGL   | 2      | 0.0202155786682433    |
| GOOGL   | 3      | 0.019242281065208554  |
| GOOGL   | 4      | 0.020235910374397467  |
| GOOGL   | 5      | 0.020521824910674755  |
| GOOGL   | 6      | 0.014966095521795708  |
| GOOGL   | 7      | 0.015303045990762924  |
| GOOGL   | 8      | 0.01529863855596916   |
| GOOGL   | 9      | 0.014386390255175262  |
| GOOGL   | 10     | 0.014494514979747642  |
| GOOGL   | 11     | 0.019206119313664064  |
| GOOGL   | 12     | 0.015777583294286673  |
| GS      | 1      | 0.01612555859316844   |
| GS      | 2      | 0.016646543091021728  |
| GS      | 3      | 0.020930980744670553  |
| GS      | 4      | 0.02234838148556994   |
| ticker  | month  |        avg_vol        |
| GS      | 5      | 0.01641040351188181   |
| GS      | 6      | 0.01693833968328939   |
| GS      | 7      | 0.016817603402432903  |
| GS      | 8      | 0.01383296723555095   |
| GS      | 9      | 0.013640067761621976  |
| GS      | 10     | 0.014876781980521408  |
| GS      | 11     | 0.017075244756636198  |
| GS      | 12     | 0.015488303605623095  |
| HD      | 1      | 0.012006000573880182  |
| HD      | 2      | 0.014069490682398359  |
| HD      | 3      | 0.018205832006401676  |
| HD      | 4      | 0.01847799727246339   |
| HD      | 5      | 0.014902881877478681  |
| HD      | 6      | 0.012786016731392562  |
| HD      | 7      | 0.011454443132948498  |
| HD      | 8      | 0.011140791585993242  |
| HD      | 9      | 0.012157289565673888  |
| HD      | 10     | 0.011010214628868085  |
| HD      | 11     | 0.014522637323953447  |
| HD      | 12     | 0.014013795646707752  |
| INTU    | 1      | 0.015618286669722392  |
| INTU    | 2      | 0.019406842866375118  |
| INTU    | 3      | 0.025811040944387086  |
| INTU    | 4      | 0.02340437112451815   |
| INTU    | 5      | 0.022711255805120265  |
| INTU    | 6      | 0.020797643590632214  |
| INTU    | 7      | 0.013876220580685038  |
| INTU    | 8      | 0.014225634065631024  |
| INTU    | 9      | 0.015043082319567169  |
| INTU    | 10     | 0.015635075850558355  |
| INTU    | 11     | 0.018779538244085552  |
| INTU    | 12     | 0.019374927155580965  |
| JNJ     | 1      | 0.009862821387121065  |
| JNJ     | 2      | 0.010555758399033216  |
| JNJ     | 3      | 0.012679316909794026  |
| JNJ     | 4      | 0.014114334433534933  |
| JNJ     | 5      | 0.010404782327244766  |
| JNJ     | 6      | 0.009244214949780687  |
| JNJ     | 7      | 0.009860341446304294  |
| JNJ     | 8      | 0.009582025705965317  |
| JNJ     | 9      | 0.008655434386892334  |
| JNJ     | 10     | 0.009423109565995295  |
| JNJ     | 11     | 0.010132372699541575  |
| JNJ     | 12     | 0.01011216263351483   |
| JPM     | 1      | 0.012159396022853694  |
| JPM     | 2      | 0.013325452800729217  |
| JPM     | 3      | 0.01950222556532666   |
| JPM     | 4      | 0.021663122854529638  |
| JPM     | 5      | 0.015760742847823063  |
| JPM     | 6      | 0.01539604484637086   |
| JPM     | 7      | 0.01461393654084635   |
| JPM     | 8      | 0.012325872237595152  |
| JPM     | 9      | 0.011769175516406036  |
| JPM     | 10     | 0.013166913681417694  |
| JPM     | 11     | 0.01544401157535522   |
| JPM     | 12     | 0.013266239917081157  |
| LLY     | 1      | 0.01590937963976573   |
| LLY     | 2      | 0.01796985547191076   |
| LLY     | 3      | 0.018605238884335216  |
| LLY     | 4      | 0.01853099773773887   |
| LLY     | 5      | 0.019530777905558176  |
| LLY     | 6      | 0.015135114133621445  |
| LLY     | 7      | 0.014762672210867618  |
| LLY     | 8      | 0.018323423661299652  |
| LLY     | 9      | 0.013809455563457092  |
| LLY     | 10     | 0.015655879605917442  |
| LLY     | 11     | 0.018703372882836012  |
| LLY     | 12     | 0.01628512392009099   |
| LMT     | 1      | 0.012515724715611132  |
| LMT     | 2      | 0.013671992183724597  |
| LMT     | 3      | 0.016255421021557886  |
| LMT     | 4      | 0.01683506113132892   |
| LMT     | 5      | 0.013302830005290308  |
| LMT     | 6      | 0.011954945172873942  |
| LMT     | 7      | 0.011880553276097666  |
| LMT     | 8      | 0.010939485574867439  |
| LMT     | 9      | 0.009670366339463155  |
| LMT     | 10     | 0.012723632941474251  |
| LMT     | 11     | 0.0155069271141974    |
| LMT     | 12     | 0.010938928698390969  |
| LOW     | 1      | 0.01315054288096751   |
| LOW     | 2      | 0.01582274941773813   |
| LOW     | 3      | 0.022286123738052614  |
| LOW     | 4      | 0.020772551410959916  |
| LOW     | 5      | 0.0167434819780126    |
| LOW     | 6      | 0.016832545704450228  |
| LOW     | 7      | 0.013020535128062173  |
| LOW     | 8      | 0.015053749612795146  |
| LOW     | 9      | 0.016137260274651632  |
| LOW     | 10     | 0.011926314553697602  |
| LOW     | 11     | 0.016384267669137812  |
| LOW     | 12     | 0.017172656250271125  |
| MA      | 1      | 0.012812694777842097  |
| MA      | 2      | 0.014951957048890147  |
| MA      | 3      | 0.01783604974820288   |
| MA      | 4      | 0.018593026934370555  |
| MA      | 5      | 0.015036415548746535  |
| MA      | 6      | 0.014006994667755198  |
| MA      | 7      | 0.013908328249583265  |
| MA      | 8      | 0.012342426334477286  |
| ticker  | month  |        avg_vol        |
| MA      | 9      | 0.011809770786349207  |
| MA      | 10     | 0.013417040143416365  |
| MA      | 11     | 0.017599317566027162  |
| MA      | 12     | 0.015816792608793765  |
| MAR     | 1      | 0.014310056501594334  |
| MAR     | 2      | 0.01672332678394515   |
| MAR     | 3      | 0.021971545399481106  |
| MAR     | 4      | 0.02394355735080431   |
| MAR     | 5      | 0.020584640353128465  |
| MAR     | 6      | 0.01999162678991077   |
| MAR     | 7      | 0.016963009460477605  |
| MAR     | 8      | 0.015062966705378064  |
| MAR     | 9      | 0.014968679112122825  |
| MAR     | 10     | 0.015763491971082868  |
| MAR     | 11     | 0.017452189770897283  |
| MAR     | 12     | 0.016718037870286365  |
| META    | 1      | 0.0176659583352472    |
| META    | 2      | 0.030551945075984757  |
| META    | 3      | 0.02336176848279415   |
| META    | 4      | 0.025138316994133308  |
| META    | 5      | 0.02521163502197      |
| META    | 6      | 0.01828594931469562   |
| META    | 7      | 0.019454030500280665  |
| META    | 8      | 0.022701726921134254  |
| META    | 9      | 0.016348943072624206  |
| META    | 10     | 0.017633052125163334  |
| META    | 11     | 0.025429462026026004  |
| META    | 12     | 0.018268748916402514  |
| MMM     | 1      | 0.012905914541356717  |
| MMM     | 2      | 0.017149746796492532  |
| MMM     | 3      | 0.01673307302754426   |
| MMM     | 4      | 0.01834234824484559   |
| MMM     | 5      | 0.01697491427029687   |
| MMM     | 6      | 0.014095670957843887  |
| MMM     | 7      | 0.012856976198342557  |
| MMM     | 8      | 0.015571875279698284  |
| MMM     | 9      | 0.013503891920429863  |
| MMM     | 10     | 0.01320425423498329   |
| MMM     | 11     | 0.01522269394463184   |
| MMM     | 12     | 0.012242709151512094  |
| MNST    | 1      | 0.012880612878299745  |
| MNST    | 2      | 0.013228989877580822  |
| MNST    | 3      | 0.023415476086709592  |
| MNST    | 4      | 0.016846853368235527  |
| MNST    | 5      | 0.01753973105297303   |
| MNST    | 6      | 0.01401179827962881   |
| MNST    | 7      | 0.01204006011181667   |
| MNST    | 8      | 0.016142686050905793  |
| MNST    | 9      | 0.012337731639439546  |
| MNST    | 10     | 0.013016841090466743  |
| MNST    | 11     | 0.015848267067401296  |
| MNST    | 12     | 0.013977286715053413  |
| MRK     | 1      | 0.011961951523953003  |
| MRK     | 2      | 0.014353766752610951  |
| MRK     | 3      | 0.01380912562870968   |
| MRK     | 4      | 0.015237763738410418  |
| MRK     | 5      | 0.014124903604757398  |
| MRK     | 6      | 0.012585864857844556  |
| MRK     | 7      | 0.012492787169744694  |
| MRK     | 8      | 0.01320455402847922   |
| MRK     | 9      | 0.01053466664760938   |
| MRK     | 10     | 0.013227130006161672  |
| MRK     | 11     | 0.015777750038903818  |
| MRK     | 12     | 0.012229301309096129  |
| MRVL    | 1      | 0.025643428311900286  |
| MRVL    | 2      | 0.03041951818107822   |
| MRVL    | 3      | 0.03778619086879951   |
| MRVL    | 4      | 0.03393242242439613   |
| MRVL    | 5      | 0.02954562063607996   |
| MRVL    | 6      | 0.031959010371073855  |
| MRVL    | 7      | 0.02432522129811869   |
| MRVL    | 8      | 0.024962302199843384  |
| MRVL    | 9      | 0.027040249567912445  |
| MRVL    | 10     | 0.022431823301282152  |
| MRVL    | 11     | 0.0276228005330409    |
| MRVL    | 12     | 0.03194894806079164   |
| MS      | 1      | 0.016475827387901203  |
| MS      | 2      | 0.017811622942779624  |
| MS      | 3      | 0.023123115487776562  |
| MS      | 4      | 0.024740377694665215  |
| MS      | 5      | 0.01779658389642091   |
| MS      | 6      | 0.01788554775892218   |
| MS      | 7      | 0.016415197794784824  |
| MS      | 8      | 0.013796301365665327  |
| MS      | 9      | 0.0134221728897246    |
| MS      | 10     | 0.01617625079691661   |
| MS      | 11     | 0.017908868403052666  |
| MS      | 12     | 0.0157953739733137    |
| MSFT    | 1      | 0.01370002185949035   |
| MSFT    | 2      | 0.01821086494131248   |
| MSFT    | 3      | 0.018684990524553483  |
| MSFT    | 4      | 0.019079435436632743  |
| MSFT    | 5      | 0.016934691443672902  |
| MSFT    | 6      | 0.013602513805728885  |
| MSFT    | 7      | 0.012981339395137292  |
| MSFT    | 8      | 0.013465804793229045  |
| MSFT    | 9      | 0.01238023327866403   |
| MSFT    | 10     | 0.01385052614992409   |
| MSFT    | 11     | 0.01695155494470545   |
| MSFT    | 12     | 0.01378806861344131   |
| ticker  | month  |        avg_vol        |
| NEE     | 1      | 0.012870695859932004  |
| NEE     | 2      | 0.016384088781736725  |
| NEE     | 3      | 0.01734421469474206   |
| NEE     | 4      | 0.017026099684517404  |
| NEE     | 5      | 0.014428836698283654  |
| NEE     | 6      | 0.01356917112047776   |
| NEE     | 7      | 0.013478347466866483  |
| NEE     | 8      | 0.01093494239623843   |
| NEE     | 9      | 0.011514228145921504  |
| NEE     | 10     | 0.015204447548906826  |
| NEE     | 11     | 0.01531123339468757   |
| NEE     | 12     | 0.011806525167371682  |
| NFLX    | 1      | 0.023174539511174562  |
| NFLX    | 2      | 0.027224891521277505  |
| NFLX    | 3      | 0.024382510916846595  |
| NFLX    | 4      | 0.027984590848466342  |
| NFLX    | 5      | 0.02579545137678556   |
| NFLX    | 6      | 0.01872479322332219   |
| NFLX    | 7      | 0.023317077862547865  |
| NFLX    | 8      | 0.021746514318206553  |
| NFLX    | 9      | 0.020462440058627414  |
| NFLX    | 10     | 0.025704608580861633  |
| NFLX    | 11     | 0.026044622013731443  |
| NFLX    | 12     | 0.020320505693628144  |
| NKE     | 1      | 0.01792127485926019   |
| NKE     | 2      | 0.015627517467396386  |
| NKE     | 3      | 0.01940834319989921   |
| NKE     | 4      | 0.026234656317338487  |
